method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg
1,47,8,0,0.0,91,3,33,37
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,50,8,0,271.0,259,13,36,194
1,49,8,0,0.0,266,13,32,197
2,57,8,0,4.0,4,1,1,2
2,47,8,0,123.0,121,3,32,74
1,52,9,0,0.0,0,1,0,0
1,57,8,0,0.0,49,1,15,17
1,48,8,0,0.0,69,5,9,48
1,47,8,0,0.0,0,1,0,0
2,52,8,0,61.0,57,5,3,49
2,49,8,0,245.0,233,13,41,169
1,56,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
2,52,8,0,78.0,74,5,5,60
2,57,8,0,9.0,9,1,5,2
1,52,8,0,0.0,62,5,1,56
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,221,13,38,159
2,48,8,0,70.0,66,5,8,48
1,47,8,0,0.0,39,3,6,29
2,50,8,0,233.0,221,13,45,155
1,50,8,0,0.0,0,1,0,0
2,57,8,0,25.0,25,1,3,17
2,52,8,0,59.0,55,5,1,48
2,50,8,0,247.0,235,13,42,173
1,48,8,0,0.0,0,1,0,0
2,49,8,0,260.0,248,13,38,186
2,49,8,0,248.0,236,13,41,169
1,47,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,50,8,0,268.0,256,13,38,191
1,43,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
2,48,8,0,149.0,145,5,32,94
1,49,8,0,0.0,250,13,38,188
2,52,8,0,62.0,58,5,6,47
1,57,9,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,50,8,0,259.0,247,13,40,182
1,48,8,0,0.0,18,1,1,15
2,48,8,0,33.0,33,1,0,31
2,48,8,0,74.0,70,5,8,52
2,48,8,0,18.0,18,1,1,15
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,63,13,0,0.0,0,1,0,0
1,52,8,0,0.0,65,5,8,49
2,52,8,0,61.0,57,5,5,47
1,48,8,0,0.0,68,5,7,52
1,49,8,0,0.0,315,13,58,217
1,49,8,0,0.0,225,13,49,154
1,52,8,0,0.0,58,5,1,52
1,48,8,0,0.0,0,1,0,0
2,50,8,0,263.0,251,13,42,185
1,49,9,0,0.0,0,1,0,0
2,50,8,0,251.0,239,13,38,175
1,50,8,0,0.0,247,13,43,175
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,44,8,0,0.0,0,1,0,0
1,44,10,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,62,10,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,66,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,217.0,213,5,34,146
2,52,8,0,59.0,55,5,5,45
1,57,9,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,52
1,48,8,0,0.0,173,5,53,97
1,52,8,0,0.0,66,5,5,54
1,48,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,33,1,0,31
2,48,8,0,26.0,26,1,4,18
1,44,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,55,10,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,49,8,0,0.0,320,13,47,231
1,30,5,0,0.0,0,1,0,0
1,50,8,0,0.0,236,13,38,176
2,57,8,0,4.0,4,1,1,2
1,39,7,0,0.0,0,1,0,0
1,49,8,0,0.0,280,13,52,193
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,26,1,4,18
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,9,51
1,48,8,0,0.0,68,5,8,51
2,57,8,0,65.0,65,1,33,25
2,52,8,0,64.0,60,5,5,50
1,50,8,0,0.0,290,13,56,195
2,47,8,0,39.0,37,3,5,29
1,50,8,0,0.0,240,13,34,183
1,52,8,0,0.0,62,5,1,56
1,49,8,0,0.0,251,13,41,183
1,46,8,0,0.0,0,1,0,0
2,49,8,0,254.0,242,13,37,182
1,49,8,0,0.0,0,1,0,0
2,48,8,0,72.0,68,5,7,52
2,52,8,0,64.0,60,5,2,52
1,48,8,0,0.0,0,1,0,0
1,80,14,0,0.0,0,1,0,0
1,49,8,0,0.0,249,13,40,181
1,39,7,0,0.0,0,1,0,0
1,49,8,0,0.0,252,13,39,190
1,46,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,59,1,30,23
2,48,8,0,93.0,93,1,42,40
1,48,8,0,0.0,34,1,0,32
1,57,8,0,0.0,4,1,1,2
2,49,8,0,263.0,251,13,37,187
1,47,8,0,0.0,36,3,5,28
1,47,8,0,0.0,39,3,6,29
1,48,8,0,0.0,0,1,0,0
2,49,8,0,264.0,252,13,40,188
1,33,6,0,0.0,0,1,0,0
1,76,11,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,49,8,0,0.0,244,13,44,177
2,57,8,0,4.0,4,1,1,2
1,33,6,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,37,3,5,29
1,54,9,0,0.0,0,1,0,0
1,71,14,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,43,9,0,0.0,0,1,0,0
1,43,9,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,61,5,7,47
1,57,9,0,0.0,0,1,0,0
1,43,8,0,0.0,0,1,0,0
2,50,8,0,243.0,231,13,39,169
1,48,8,0,0.0,33,1,0,31
1,74,14,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,80,14,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,61,9,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,34,1,0,32
2,48,8,0,89.0,89,1,27,51
2,57,8,0,4.0,4,1,1,2
1,58,9,0,0.0,0,1,0,0
2,50,8,0,252.0,240,13,34,183
1,48,8,0,0.0,22,1,5,14
2,52,8,0,63.0,59,5,1,53
1,50,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
1,43,9,0,0.0,0,1,0,0
1,47,8,0,0.0,44,3,6,32
1,48,8,0,0.0,64,5,7,48
1,44,7,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,52,8,0,0.0,57,5,1,51
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,47,8,0,0.0,42,3,5,32
1,48,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
2,48,8,0,31.0,31,1,11,12
1,48,8,0,0.0,68,5,8,51
2,52,8,0,58.0,54,5,3,46
2,48,8,0,22.0,22,1,5,14
1,56,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
2,49,8,0,252.0,240,13,39,177
1,48,8,0,0.0,38,1,4,31
2,48,8,0,75.0,75,1,35,32
1,58,9,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,52,8,0,0.0,66,5,8,50
1,42,7,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,39,7,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,55,8,0,0.0,0,1,0,0
2,57,8,0,8.0,8,1,4,2
1,50,8,0,0.0,230,13,38,168
1,48,8,0,0.0,0,1,0,0
2,49,8,0,281.0,269,13,65,176
1,48,8,0,0.0,75,5,13,50
1,44,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
2,48,8,0,73.0,69,5,8,52
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,60,5,2,51
1,47,8,0,0.0,0,1,0,0
2,50,8,0,302.0,290,13,56,195
1,49,8,0,0.0,248,13,38,186
2,52,8,0,131.0,127,5,40,60
2,47,8,0,41.0,39,3,6,29
3,49,8,1,267.0,255,13,43,185
1,48,8,0,0.0,75,1,15,38
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,77,14,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,41,7,0,0.0,0,1,0,0
2,50,8,0,249.0,237,13,38,169
1,51,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
3,52,8,1,64.0,60,5,12,43
1,49,8,0,0.0,270,13,45,196
1,48,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,57,8,0,0.0,21,1,3,15
1,57,8,0,0.0,174,1,30,116
1,50,8,0,0.0,265,13,45,193
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,52,8,0,0.0,68,5,10,51
1,47,8,0,0.0,41,3,4,32
1,48,8,0,0.0,14,1,3,9
1,56,10,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,49,10,0,0.0,0,1,0,0
1,48,8,0,0.0,74,5,17,42
1,44,8,0,0.0,0,1,0,0
2,50,8,0,253.0,241,13,38,178
2,57,8,0,64.0,64,1,32,25
2,50,8,0,252.0,240,13,41,174
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,306,13,73,187
1,60,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,52,8,0,165.0,161,5,47,95
2,48,8,0,33.0,33,1,0,31
1,49,8,0,0.0,252,13,38,187
1,50,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,67,14,0,0.0,0,1,0,0
2,52,8,0,60.0,56,5,1,50
1,44,8,0,0.0,0,1,0,0
2,48,8,0,72.0,68,5,7,52
1,48,8,0,0.0,17,1,1,14
2,49,8,0,240.0,228,13,40,166
1,48,8,0,0.0,128,5,16,87
1,48,8,0,0.0,63,5,7,47
1,48,8,0,0.0,38,1,4,31
1,50,8,0,0.0,0,1,0,0
2,48,8,0,85.0,81,5,12,56
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,214,13,37,156
1,44,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,33,1,0,31
2,48,8,0,102.0,102,1,28,60
1,48,8,0,0.0,18,1,1,15
2,52,8,0,76.0,72,5,14,46
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,52,8,0,161.0,157,5,47,91
1,49,8,0,0.0,0,1,0,0
1,62,11,0,0.0,0,1,0,0
1,50,8,0,0.0,233,13,36,174
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,78.0,74,5,11,51
1,46,8,0,0.0,0,1,0,0
1,52,8,0,0.0,68,5,9,50
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
2,50,8,0,819.0,807,13,433,239
1,52,8,0,0.0,56,5,5,46
1,52,8,0,0.0,57,5,2,50
2,48,8,0,33.0,33,1,0,31
2,47,8,0,39.0,37,3,5,29
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,252,13,42,186
1,29,6,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,50,8,0,264.0,252,13,41,186
2,49,8,0,258.0,246,13,37,185
1,48,8,0,0.0,91,1,35,33
1,48,8,0,0.0,34,1,0,32
1,48,8,0,0.0,0,1,0,0
2,50,8,0,237.0,225,13,38,166
1,44,8,0,0.0,0,1,0,0
2,57,8,0,80.0,80,1,42,28
2,49,8,0,264.0,252,13,35,194
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,52,8,0,52.0,48,5,3,39
2,48,8,0,71.0,67,5,6,52
1,57,8,0,0.0,4,1,1,2
2,48,8,0,179.0,179,1,29,122
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,51,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,39,3,6,29
1,47,8,0,0.0,0,1,0,0
1,56,10,0,0.0,0,1,0,0
2,49,8,0,268.0,256,13,38,192
2,48,8,0,119.0,115,5,40,61
1,48,9,0,0.0,0,1,0,0
2,47,8,0,46.0,44,3,6,32
1,48,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
2,48,8,0,122.0,118,5,20,79
1,64,11,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,237,13,39,175
1,50,8,0,0.0,0,1,0,0
1,69,13,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,49,8,0,303.0,291,13,36,210
1,48,8,0,0.0,69,1,15,42
2,52,8,0,63.0,59,5,4,49
1,48,8,0,0.0,33,1,0,31
2,57,8,0,55.0,55,1,14,30
1,48,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,567,1,394,61
1,50,8,0,0.0,0,1,0,0
1,50,8,0,0.0,253,13,40,189
2,52,8,0,55.0,51,5,1,45
1,39,7,0,0.0,0,1,0,0
1,52,8,0,0.0,54,5,3,45
1,44,8,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,51
1,50,8,0,0.0,233,13,45,163
1,48,8,0,0.0,17,1,1,14
1,58,9,0,0.0,0,1,0,0
1,52,8,0,0.0,162,5,48,94
1,49,8,0,0.0,231,13,38,170
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,50,8,0,257.0,245,13,40,183
1,48,8,0,0.0,71,5,9,51
2,48,8,0,75.0,71,5,10,50
2,50,8,0,278.0,266,13,54,177
1,46,8,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,9,52
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,33,1,0,31
1,52,9,0,0.0,0,1,0,0
2,49,8,0,256.0,244,13,36,185
1,49,8,0,0.0,0,1,0,0
2,57,8,0,8.0,8,1,4,2
1,52,7,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,42,7,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,47,8,0,41.0,39,3,6,29
2,52,8,0,62.0,58,5,2,50
1,48,8,0,0.0,70,5,9,50
2,49,8,0,263.0,251,13,43,184
2,48,8,0,75.0,71,5,9,51
1,44,8,0,0.0,0,1,0,0
2,50,8,0,249.0,237,13,35,180
2,48,8,0,34.0,34,1,0,32
1,79,13,0,0.0,0,1,0,0
1,22,5,0,0.0,0,1,0,0
1,57,8,0,0.0,59,1,29,24
1,68,10,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,14,1,3,9
2,49,8,0,259.0,247,13,39,184
1,49,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,57,8,0,0.0,5,1,1,3
2,57,8,0,79.0,79,1,41,28
1,49,8,0,0.0,0,1,0,0
1,34,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,47,8,0,85.0,83,3,16,46
2,50,8,0,259.0,247,13,40,182
1,48,8,0,0.0,17,1,1,14
1,49,8,0,0.0,255,13,46,182
1,50,8,0,0.0,0,1,0,0
2,52,8,0,100.0,96,5,16,59
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
1,83,9,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,57,8,0,0.0,4,1,1,2
2,52,8,0,63.0,59,5,6,47
2,48,8,0,33.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
1,49,8,0,0.0,236,13,43,173
2,50,8,0,251.0,239,13,35,181
2,48,8,0,117.0,117,1,40,51
3,48,8,1,67.0,63,5,7,47
1,48,8,0,0.0,68,5,8,48
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,218,13,40,155
1,52,8,0,0.0,58,5,5,47
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
1,52,8,0,0.0,58,5,7,46
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,66,9,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
2,57,8,0,4.0,4,1,1,2
1,39,7,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,48,8,0,0.0,71,5,9,52
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,34,1,0,32
1,52,8,0,0.0,143,5,47,67
1,57,8,0,0.0,25,1,11,6
1,48,8,0,0.0,17,1,1,14
2,50,8,0,243.0,231,13,38,171
1,49,8,0,0.0,247,13,42,180
1,49,8,0,0.0,234,13,41,172
1,49,8,0,0.0,256,13,38,192
1,52,8,0,0.0,63,5,3,52
1,49,8,0,0.0,264,13,41,193
2,47,8,0,38.0,36,3,5,28
1,48,8,0,0.0,0,1,0,0
1,38,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,57,8,0,56.0,56,1,11,30
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
2,48,8,0,74.0,70,5,8,52
2,50,8,0,241.0,229,13,42,165
2,49,8,0,246.0,234,13,37,172
1,48,8,0,0.0,20,1,2,15
1,48,8,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,9,50
1,50,8,0,0.0,247,13,40,182
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,49,8,0,275.0,263,13,55,176
1,48,8,0,0.0,63,5,7,47
2,47,8,0,39.0,37,3,5,29
2,47,8,0,43.0,41,3,5,31
1,49,8,0,0.0,311,13,73,209
1,49,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,48,8,0,94.0,94,1,32,54
2,48,8,0,67.0,63,5,7,47
1,49,8,0,0.0,272,13,48,195
1,52,8,0,0.0,54,5,1,47
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,224,13,38,161
1,58,9,0,0.0,0,1,0,0
1,52,8,0,0.0,57,5,3,48
1,50,8,0,0.0,243,13,42,173
1,47,8,0,0.0,0,1,0,0
2,52,8,0,128.0,124,5,37,75
1,55,9,0,0.0,0,1,0,0
2,49,8,0,314.0,302,13,67,191
1,48,8,0,0.0,69,1,36,25
1,48,8,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,9,50
1,48,8,0,0.0,223,5,36,152
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,248,13,37,185
1,47,8,0,0.0,39,3,6,29
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,50,8,0,0.0,0,1,0,0
2,50,8,0,244.0,232,13,41,170
1,49,8,0,0.0,247,13,38,185
1,48,8,0,0.0,67,5,7,51
1,57,8,0,0.0,24,1,2,17
1,48,8,0,0.0,64,5,8,47
2,52,8,0,60.0,56,5,7,44
1,58,9,0,0.0,0,1,0,0
2,57,8,0,51.0,51,1,26,20
2,48,8,0,17.0,17,1,1,14
2,47,8,0,38.0,36,3,5,28
1,68,10,0,0.0,0,1,0,0
1,36,7,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,49,8,0,0.0,256,13,42,185
1,44,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,50,8,0,263.0,251,13,40,187
2,49,8,0,268.0,256,13,35,196
1,48,8,0,0.0,34,1,0,32
2,47,8,0,47.0,45,3,7,32
1,47,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,52,8,0,0.0,61,5,2,52
1,49,8,0,0.0,216,13,39,156
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
2,48,8,0,66.0,62,5,6,47
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
3,50,8,1,254.0,242,13,39,177
1,47,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
2,49,8,0,241.0,229,13,36,169
2,57,8,0,5.0,5,1,1,3
1,43,8,0,0.0,0,1,0,0
2,48,8,0,8.0,8,1,5,1
3,48,8,1,68.0,64,5,8,47
2,48,8,0,124.0,120,5,18,79
1,35,7,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,50,8,0,267.0,255,13,39,192
1,44,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,52,8,0,0.0,54,5,2,47
1,52,8,0,0.0,226,5,33,161
1,52,8,0,0.0,60,5,2,52
2,52,8,0,67.0,63,5,7,49
1,52,8,0,0.0,59,5,1,53
2,48,8,0,120.0,116,5,33,68
1,50,8,0,0.0,227,13,33,168
1,58,9,0,0.0,0,1,0,0
1,49,8,0,0.0,234,13,43,166
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
2,48,8,0,101.0,101,1,41,34
2,57,8,0,67.0,67,1,11,45
2,49,8,0,244.0,232,13,40,166
1,48,8,0,0.0,17,1,1,14
2,48,8,0,34.0,34,1,0,32
1,70,12,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,118,1,27,77
1,50,7,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
2,50,8,0,259.0,247,13,40,183
1,50,8,0,0.0,0,1,0,0
2,49,8,0,267.0,255,13,46,183
2,48,8,0,81.0,81,1,34,36
1,53,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,47,8,0,39.0,37,3,5,29
1,46,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,261,13,41,189
2,48,8,0,17.0,17,1,1,14
1,50,8,0,0.0,235,13,46,164
1,46,8,0,0.0,0,1,0,0
2,48,8,0,72.0,68,5,7,52
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,68,12,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
2,48,8,0,68.0,64,5,7,48
1,47,8,0,0.0,44,3,6,32
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
1,25,5,0,0.0,0,1,0,0
1,47,8,0,0.0,37,3,5,29
2,48,8,0,76.0,72,5,10,51
1,51,8,0,0.0,0,1,0,0
2,49,8,0,245.0,233,13,42,169
1,50,8,0,0.0,242,13,49,169
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,244,13,42,176
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,67,5,7,51
2,47,8,0,43.0,41,3,5,31
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,187,1,30,128
2,57,8,0,8.0,8,1,4,2
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,259,13,40,192
2,49,8,0,252.0,240,13,44,172
1,57,8,0,0.0,4,1,1,2
1,49,8,0,0.0,236,13,39,176
1,58,9,0,0.0,0,1,0,0
1,49,8,0,0.0,237,13,39,175
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
2,52,8,0,61.0,57,5,7,45
1,50,8,0,0.0,229,13,41,167
1,58,9,0,0.0,0,1,0,0
2,52,8,0,130.0,126,5,37,74
1,48,8,0,0.0,67,5,7,51
1,58,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
2,50,8,0,239.0,227,13,39,164
1,54,10,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,9,52
2,48,8,0,34.0,34,1,0,32
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
1,38,7,0,0.0,0,1,0,0
2,47,8,0,46.0,44,3,6,32
1,58,9,0,0.0,0,1,0,0
2,49,8,0,265.0,253,13,36,193
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,8,1,4,2
1,58,9,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,44,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
2,48,8,0,130.0,126,5,37,74
1,48,8,0,0.0,73,5,10,51
1,47,8,0,0.0,41,3,5,31
1,57,8,0,0.0,5,1,1,3
1,61,11,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,50,8,0,0.0,0,1,0,0
2,49,8,0,264.0,252,13,43,183
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,33,1,0,31
1,53,7,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,52,8,0,61.0,57,5,1,50
2,48,8,0,34.0,34,1,0,32
1,57,8,0,0.0,4,1,1,2
1,49,8,0,0.0,248,13,39,185
1,67,13,0,0.0,0,1,0,0
1,42,9,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,52,8,0,0.0,55,5,5,45
1,50,8,0,0.0,0,1,0,0
